dealer,review_text,source,clean_review,word_count,tb_polarity,vader_compound,sentiment
Andy Mohr Toyota,"I liked a car, and a sales representative named Jeff Velasquez offered a 2025 RAV 4 Limited for $38,000. I was still undecided about the deal. I finally had a day off yesterday, Veterans Day. I called and got confirmation that the price was still the same. I went in to test the car and wanted to trade in my car as part of the purchase. They offered a very low price for my trade-in until I showed them the report from CarMax. They raised the offer a bit and explained the tax implications before and after the trade. I was aware of how it worked. Then they raised the price further. What a rip-off. You don't want to waste your time with this sales representative or his manager, who tried to convince me to come in for a test drive and made me wait. It was a complete waste of time. Their customer service is very poor, and they blatantly BIG LIED to customers like me.",DealerRater,"i liked a car, and a sales representative named jeff velasquez offered a 2025 rav 4 limited for $38,000. i was still undecided about the deal. i finally had a day off yesterday, veterans day. i called and got confirmation that the price was still the same. i went in to test the car and wanted to trade in my car as part of the purchase. they offered a very low price for my trade-in until i showed them the report from carmax. they raised the offer a bit and explained the tax implications before and after the trade. i was aware of how it worked. then they raised the price further. what a rip-off. you don't want to waste your time with this sales representative or his manager, who tried to convince me to come in for a test drive and made me wait. it was a complete waste of time. their customer service is very poor, and they blatantly big lied to customers like me.",167,-0.03395604395604396,-0.6784,Negative
Andy Mohr Toyota,"nothing but issues. 

I thought a used KIA from the Andy Mohr Toyota location - it had outstanding service recalls on it. The AC was not functioning properly - They refused to fix it and honor the listed price on the vehicle. They “met me in the middle” and took about $700 off the price but would not inspect or diagnose the issue without me paying THOUSANDS more than the listed price. 

In desperate need of a vehicle, I agreed to that. I took my vehicle to a local KIA dealership where they fixed both recalls and gave me a full inspection of the car - Not only did the AC need over $1000 worth of work, the cabin air filter was filthy, the oil filter was barely attached and leaking, the drive belt needs replaced… I am just absolutely disgusted with the outcome of this vehicle. 

The salesman acted bored the entire time bc I wasn’t buying a brand new Toyota - He didn’t know anything about the vehicle. And the service department clearly isn’t willing to help. 

I love my KIA and bc of this will NEVER shop at an Andy Mohr location, nor will I ever buy a Toyota.",DealerRater,"nothing but issues. i thought a used kia from the andy mohr toyota location - it had outstanding service recalls on it. the ac was not functioning properly - they refused to fix it and honor the listed price on the vehicle. they “met me in the middle” and took about $700 off the price but would not inspect or diagnose the issue without me paying thousands more than the listed price. in desperate need of a vehicle, i agreed to that. i took my vehicle to a local kia dealership where they fixed both recalls and gave me a full inspection of the car - not only did the ac need over $1000 worth of work, the cabin air filter was filthy, the oil filter was barely attached and leaking, the drive belt needs replaced… i am just absolutely disgusted with the outcome of this vehicle. the salesman acted bored the entire time bc i wasn’t buying a brand new toyota - he didn’t know anything about the vehicle. and the service department clearly isn’t willing to help. i love my kia and bc of this will never shop at an andy mohr location, nor will i ever buy a toyota.",202,-0.005980861244019145,-0.6297,Negative
Andy Mohr Toyota,"without my knowledge. It wasn't until I arrived homwe and reviewed documents on a flashdrive given to me that I found out.
The car has myriad electrical problems, it needs brakes and it was filthy. It was purchased as-is but they disuaded me from getting a third-party inspection. They are thieving unscrupulous and scam with PNC Bank.
If you want to taken by all means Mohr Toyota will oblige you. See Nathan Horn, Billy Gamble, and Ryan Spearman for a raew deal myou will regret immediately.",DealerRater,"without my knowledge. it wasn't until i arrived homwe and reviewed documents on a flashdrive given to me that i found out. the car has myriad electrical problems, it needs brakes and it was filthy. it was purchased as-is but they disuaded me from getting a third-party inspection. they are thieving unscrupulous and scam with pnc bank. if you want to taken by all means mohr toyota will oblige you. see nathan horn, billy gamble, and ryan spearman for a raew deal myou will regret immediately.",86,-0.8,-0.8793,Negative
Andy Mohr Toyota,They are very nice and they do  right. My advisor waa great and the lady who assist me.,DealerRater,they are very nice and they do right. my advisor waa great and the lady who assist me.,18,0.621904761904762,0.8016,Positive
Andy Mohr Toyota,I told them I didn’t want their inspection because it takes and hour plus and they come back and tell you that you have $3000+ of bogus repairs that are needed.,DealerRater,i told them i didn’t want their inspection because it takes and hour plus and they come back and tell you that you have $3000+ of bogus repairs that are needed.,31,0.0,0.0772,Positive
Andy Mohr Toyota,"Florida and having a bad experience at another Toyota dealer here in Indianapolis.  They are professional, answer my questions and it’s easy to get an appointment",DealerRater,"florida and having a bad experience at another toyota dealer here in indianapolis. they are professional, answer my questions and it’s easy to get an appointment",26,-0.055555555555555504,-0.1531,Negative
Andy Mohr Toyota,and efficient manner. Highly recommend to all!,DealerRater,and efficient manner. highly recommend to all!,7,0.2,0.7082,Positive
Andy Mohr Toyota,Mohr in Avon. He has consistently listened to all our concerns and requests. He has never tried to “talk us into” vehicles we couldn’t afford or weren’t comfortable with. He has worked with the service department to get things corrected for us. And even went so far as to deliver vehicles to our house (over an hour away) when that service took a bit longer. Also want to compliment Monty in the Finance Department for making all that paperwork so easy to understand! This last purchase was my granddaughter’s first time purchasing a car and I was thankful it was a good experience for her and us!,DealerRater,mohr in avon. he has consistently listened to all our concerns and requests. he has never tried to “talk us into” vehicles we couldn’t afford or weren’t comfortable with. he has worked with the service department to get things corrected for us. and even went so far as to deliver vehicles to our house (over an hour away) when that service took a bit longer. also want to compliment monty in the finance department for making all that paperwork so easy to understand! this last purchase was my granddaughter’s first time purchasing a car and i was thankful it was a good experience for her and us!,107,0.3452380952380953,0.956,Positive
Andy Mohr Toyota,the negotiations were quick and simple.,DealerRater,the negotiations were quick and simple.,6,0.16666666666666666,0.0,Neutral
Andy Mohr Toyota,they didn't drive it to find what I was trying to explain was wrong with it. Finally they listened after I drove over and hour for the third time and fixed it but on my dime,DealerRater,they didn't drive it to find what i was trying to explain was wrong with it. finally they listened after i drove over and hour for the third time and fixed it but on my dime,36,-0.1,-0.2617,Negative
Andy Mohr Toyota,Mousa for helping and see you again just keep it like that:),DealerRater,mousa for helping and see you again just keep it like that:),12,0.5,0.5719,Positive
Andy Mohr Toyota,"!
I know that dealerships inflate the interest rates to make money, but disappointed in the lack of negotiations. I was reluctant to deal with Andy Mohr to begin with, but I contacted them in hopes of a fair deal and was ready to purchase. The dealership refused to negotiate even slightly on the price—despite the vehicle being clearly on the lot an extended period of time. What was even more frustrating was the financing process. I got approved, yet they offered me an interest rate that was higher than what I qualified. It felt like they were not interested in actually making a deal. Would not recommend to anyone looking to get a deal or transparent car-buying process.",DealerRater,"! i know that dealerships inflate the interest rates to make money, but disappointed in the lack of negotiations. i was reluctant to deal with andy mohr to begin with, but i contacted them in hopes of a fair deal and was ready to purchase. the dealership refused to negotiate even slightly on the price—despite the vehicle being clearly on the lot an extended period of time. what was even more frustrating was the financing process. i got approved, yet they offered me an interest rate that was higher than what i qualified. it felt like they were not interested in actually making a deal. would not recommend to anyone looking to get a deal or transparent car-buying process.",119,0.030833333333333324,0.6652,Positive
Andy Mohr Toyota,"asked for tire pressure check, cause had a low tire and light was on. When I picked up vehicle the light was still on and the tires were never rotated. I had to come back in for them to air tires and rotate. Now I am noticing the wipers were never even changed! I spent $250 for an oil change. I will never return to this location and I would advise anyone to be cautious on trusting this dealer.",DealerRater,"asked for tire pressure check, cause had a low tire and light was on. when i picked up vehicle the light was still on and the tires were never rotated. i had to come back in for them to air tires and rotate. now i am noticing the wipers were never even changed! i spent $250 for an oil change. i will never return to this location and i would advise anyone to be cautious on trusting this dealer.",79,0.14,-0.3164,Negative
Andy Mohr Toyota,"The vehicle I came in to test drive was not on the lot as they sell out quick as soon as they get inventory delivered. We hopped in a used model and went for a drive so I could get a feel for the car. The ride was great and I was certain I wanted to order one in a specific color. When we got back to the dealership, Andrew and the sales manager brought me information on a vehicle in transit from the factory. It wasn't the color I had wanted, but after some back and forth negotiations, they made me an offer I couldn't refuse. My first RAV4 ever and I am very happy with it. Thank you to the team at Andy Mohr Toyota for making this car purchase an easy decision! I look forward to doing business again in the future.",DealerRater,"the vehicle i came in to test drive was not on the lot as they sell out quick as soon as they get inventory delivered. we hopped in a used model and went for a drive so i could get a feel for the car. the ride was great and i was certain i wanted to order one in a specific color. when we got back to the dealership, andrew and the sales manager brought me information on a vehicle in transit from the factory. it wasn't the color i had wanted, but after some back and forth negotiations, they made me an offer i couldn't refuse. my first rav4 ever and i am very happy with it. thank you to the team at andy mohr toyota for making this car purchase an easy decision! i look forward to doing business again in the future.",145,0.31392857142857145,0.9602,Positive
Andy Mohr Toyota,"of car I wanted.  I saw the Crown from a distance and asked what kind of car that was.  His face lit up as he said, “that’s a crown and that may be just the car you are looking for.”  He was right!",DealerRater,"of car i wanted. i saw the crown from a distance and asked what kind of car that was. his face lit up as he said, “that’s a crown and that may be just the car you are looking for.” he was right!",43,0.47857142857142854,0.0,Neutral
Andy Mohr Toyota,"Called ahead to verify it was there, which we were told it was. Drove 30 minutes to get there and they said it was sold. There is no way it wasn’t sold before we got there. It took them over 24 hours to remove it from the website. Tried to give us options we weren’t even interested in.",DealerRater,"called ahead to verify it was there, which we were told it was. drove 30 minutes to get there and they said it was sold. there is no way it wasn’t sold before we got there. it took them over 24 hours to remove it from the website. tried to give us options we weren’t even interested in.",58,0.25,0.128,Positive
Andy Mohr Toyota,had the best salesman named luke got me the car i wanted and in my price!,DealerRater,had the best salesman named luke got me the car i wanted and in my price!,16,1.0,0.6696,Positive
Andy Mohr Toyota,Very courteous. Car was done well. Happy with results,DealerRater,very courteous. car was done well. happy with results,9,0.79,0.8553,Positive
Andy Mohr Toyota,worked out over the phone as I was almost 2 hours away. Luke was great in helping me with my questions and doing everything he said he would do and even going above and beyond! He had forgot to put the temp tag on the vehicle after I purchased it and drove 15 miles to the vehicle and hand delivered it. Great overall experience! I’d do business here again for sure!!,DealerRater,worked out over the phone as i was almost 2 hours away. luke was great in helping me with my questions and doing everything he said he would do and even going above and beyond! he had forgot to put the temp tag on the vehicle after i purchased it and drove 15 miles to the vehicle and hand delivered it. great overall experience! i’d do business here again for sure!!,71,0.47625,0.9522,Positive
Andy Mohr Toyota,The waiting room/hall is clean and it provides coffee. The people are amazing and knowledgeable!,DealerRater,the waiting room/hall is clean and it provides coffee. the people are amazing and knowledgeable!,15,0.5583333333333333,0.7777,Positive
Andy Mohr Toyota,Nice people. Very profesional and nice place. I will come back to mate service,DealerRater,nice people. very profesional and nice place. i will come back to mate service,14,0.35,0.7063,Positive
Andy Mohr Toyota,"change till 10:30am. Surely they didn't get backed that much, that early.",DealerRater,"change till 10:30am. surely they didn't get backed that much, that early.",12,0.26666666666666666,0.4265,Positive
Andy Mohr Toyota,"This last time I feel I was cheated.  This was a 5000 mile visit that cost me over $1100.  I signed off on $700but the final bill was over$1,000.  That was never sufficiently explained.  I am very disappointed in AndyMohr Toyota.",DealerRater,"this last time i feel i was cheated. this was a 5000 mile visit that cost me over $1100. i signed off on $700but the final bill was over$1,000. that was never sufficiently explained. i am very disappointed in andymohr toyota.",41,-0.325,-0.7713,Negative
Andy Mohr Toyota,"I purchased a 2020 Ford Explorer ST from them. Everything seemed good other than a check engine light which they agreed to fix. Doesn’t seem bad right? After joined forms and Facebook pages about the Explorer I found out that it’s been tuned. The “fixed” the check engine which was a purge valve. Well it’s back, I inform them of it and that I want the PCM(computer) returned back to stock. They said the intake and the tune are messing it up and they will not fix it. Nor will they return it back to stock. Because it could “fry” the PCM. Which is false. They just don’t know how to do it. After talking with Ryan on the phone he told me it’s my fault because I knew the car was heavily modified, which was never once mentioned to me, it sounded like it had an exhaust but I have never heard one running before so I couldn’t tell the difference between aftermarket or stock. Then said I refused a warranty, a warranty was never offered because a warranty company wouldn’t cover a modified vehicle. Straight scummy business and the lack of ownership of the situation is crazy. Instead of just fixing their own screw up, they want to play games and point the finger. You sold the car that shouldn’t have been sold the way it was. I will be contacting the BBB and the Toyota regional manager to help with this issue. Not only does it tarnish the dealership but Toyota itself for the disregard in pride for their used auto satisfaction. Now I’m sitting here with a car that more issues will arise from the failing EVAP system which will cause even more issues down the road. Andy Mohr how can you have pride when all you sell is disrespect.",DealerRater,"i purchased a 2020 ford explorer st from them. everything seemed good other than a check engine light which they agreed to fix. doesn’t seem bad right? after joined forms and facebook pages about the explorer i found out that it’s been tuned. the “fixed” the check engine which was a purge valve. well it’s back, i inform them of it and that i want the pcm(computer) returned back to stock. they said the intake and the tune are messing it up and they will not fix it. nor will they return it back to stock. because it could “fry” the pcm. which is false. they just don’t know how to do it. after talking with ryan on the phone he told me it’s my fault because i knew the car was heavily modified, which was never once mentioned to me, it sounded like it had an exhaust but i have never heard one running before so i couldn’t tell the difference between aftermarket or stock. then said i refused a warranty, a warranty was never offered because a warranty company wouldn’t cover a modified vehicle. straight scummy business and the lack of ownership of the situation is crazy. instead of just fixing their own screw up, they want to play games and point the finger. you sold the car that shouldn’t have been sold the way it was. i will be contacting the bbb and the toyota regional manager to help with this issue. not only does it tarnish the dealership but toyota itself for the disregard in pride for their used auto satisfaction. now i’m sitting here with a car that more issues will arise from the failing evap system which will cause even more issues down the road. andy mohr how can you have pride when all you sell is disrespect.",304,0.06139770723104057,-0.128,Negative
Andy Mohr Toyota,"company since the first day we walked into the store.  This is our third vehicle we've bought from them in the last 10 years and each time we have had both  kindness and respect , topped off with great service!! Thank you so much !   That alone will keep me going back to Andy' Mohr",DealerRater,"company since the first day we walked into the store. this is our third vehicle we've bought from them in the last 10 years and each time we have had both kindness and respect , topped off with great service!! thank you so much ! that alone will keep me going back to andy' mohr",55,0.25,0.9114,Positive
Andy Mohr Toyota,"internet sale. I agreed to pay the advertised price and drive 3 hours to pick it up. They supposedly had computer problems and could not give me an out the door price. After wasting my time for two days a salesman I had never spoken to (Scott Rubin) sends me a crazy inflated price with over 3K in extra anti theft and paint/rust protection. For two days I had be telling the internet sales person my top price with tax & title and they never said a peep until they turned it over to a salesman who did absolutely nothing except ruin the deal. After I declined being robbed the manager Stephanie Gibson reached out and tried to justify the price increase by saying ""I know the dealers in your area are selling for sticker so even with the  add-ons it was still a good deal"" WRONG, it was a horrible deal and they lost what I'm sure would have been a fair profit by being greedy. Toyota needs to put the screws to these shady dealerships like Andy Mohr because dealers acting like a cartel is hurting the brand big time.",DealerRater,"internet sale. i agreed to pay the advertised price and drive 3 hours to pick it up. they supposedly had computer problems and could not give me an out the door price. after wasting my time for two days a salesman i had never spoken to (scott rubin) sends me a crazy inflated price with over 3k in extra anti theft and paint/rust protection. for two days i had be telling the internet sales person my top price with tax & title and they never said a peep until they turned it over to a salesman who did absolutely nothing except ruin the deal. after i declined being robbed the manager stephanie gibson reached out and tried to justify the price increase by saying ""i know the dealers in your area are selling for sticker so even with the add-ons it was still a good deal"" wrong, it was a horrible deal and they lost what i'm sure would have been a fair profit by being greedy. toyota needs to put the screws to these shady dealerships like andy mohr because dealers acting like a cartel is hurting the brand big time.",192,0.020833333333333332,-0.265,Negative
Andy Mohr Toyota,"rotation, I was there 2 1/2 hours. Scheduling was a problem that day I assume.",DealerRater,"rotation, i was there 2 1/2 hours. scheduling was a problem that day i assume.",15,0.0,-0.4019,Negative
Andy Mohr Toyota,We appreciate all that was done.,DealerRater,we appreciate all that was done.,6,0.0,0.4019,Positive
Andy Mohr Toyota,that’s all you need!ok great lll be back soon,DealerRater,that’s all you need!ok great lll be back soon,9,0.4,0.6588,Positive
Andy Mohr Toyota,"was truly low balled, then all the paperwork for the car I was interested in was thrown in front of me super quick in hopes I would just sign away with no questions, then I sat and wait for 3 hours for paperwork to process then was told oh yeah you can’t take the car home today bc it’s not ready. Then once Monday came around to pick up the vehicle I noticed a huge scratch on back passenger side of the vehicle and was told oh yeah that was already there. There is no way in xxxx I would’ve missed that. As many times as I’ve walked around the vehicle when I was looking at purchasing it. Then after then money I spent on the vehicle I was told oh yeah well we can fix it for you, but it’ll be additional cost to you. Very disappointed as I was recommended to come to this facility by a higher up individual which I will not name unless asked. For the money I spent and then told I have to pay extra for something I’m pretty sure was damaged by the service department for them to fix just blows my mind. Left a horrible tastes in my mouth and will not recommend anyone to go there for anything.",DealerRater,"was truly low balled, then all the paperwork for the car i was interested in was thrown in front of me super quick in hopes i would just sign away with no questions, then i sat and wait for 3 hours for paperwork to process then was told oh yeah you can’t take the car home today bc it’s not ready. then once monday came around to pick up the vehicle i noticed a huge scratch on back passenger side of the vehicle and was told oh yeah that was already there. there is no way in xxxx i would’ve missed that. as many times as i’ve walked around the vehicle when i was looking at purchasing it. then after then money i spent on the vehicle i was told oh yeah well we can fix it for you, but it’ll be additional cost to you. very disappointed as i was recommended to come to this facility by a higher up individual which i will not name unless asked. for the money i spent and then told i have to pay extra for something i’m pretty sure was damaged by the service department for them to fix just blows my mind. left a horrible tastes in my mouth and will not recommend anyone to go there for anything.",218,0.030092592592592584,-0.4136,Negative
Andy Mohr Toyota,I could not see the virtual progress of the maintenance on my car. Also after 90 minutes of waiting the agent came to ask about my agreed recommendations I  had already communicated via HIS text so it increased my wait time at the dealer.,DealerRater,i could not see the virtual progress of the maintenance on my car. also after 90 minutes of waiting the agent came to ask about my agreed recommendations i had already communicated via his text so it increased my wait time at the dealer.,44,0.0,0.7414,Positive
Andy Mohr Toyota,They confirmed it’s availability before I drove over 1hr 20 min. and I got as far as signing for the car. Then the manager comes out and says they sold the car to their service center. Giant waste of time! Untrustworthy people.,DealerRater,they confirmed it’s availability before i drove over 1hr 20 min. and i got as far as signing for the car. then the manager comes out and says they sold the car to their service center. giant waste of time! untrustworthy people.,42,0.030000000000000006,-0.4753,Negative
Andy Mohr Toyota,"com. They communicated with us. We came in, test drove the car  and decided to buy it. They were very helpful. We drove it home that night.",DealerRater,"com. they communicated with us. we came in, test drove the car and decided to buy it. they were very helpful. we drove it home that night.",27,0.2,0.4754,Positive
Andy Mohr Toyota,"as I purchased my new car. Bo Chavis and Billy Gamble were fantastic to work with. They made the process simple and easy, and I will absolutely go back in the future to service my car and make any car purchases in the future. I highly recommend Andy Mohr Toyota!",DealerRater,"as i purchased my new car. bo chavis and billy gamble were fantastic to work with. they made the process simple and easy, and i will absolutely go back in the future to service my car and make any car purchases in the future. i highly recommend andy mohr toyota!",50,0.1462121212121212,0.862,Positive
Andy Mohr Toyota,"!!

Please read my experiences before you venture out to buy this car.
First the connected services dont work, Toyota Customer Service does not help and the dealer is arrogant.
Dealer thinks its not important and these issues are common and you have to live with it.
Second the EVGO complimentary charging for a year will not work for free. Tried calling multiple times
the so called Toyota Brand Engagement and also EVGO. They say everything is fine at their end, no issues, 
want me to put my credit card payment method and go on paying as you use. 
WHAT HAPPENED TO THE FREE COMPLIMENTARY CHARGING FOR A YEAR.
Finally frusturated i went to the dealer saying its a month old and only 400 miles on it. Please take it back 
and I will buy a hybrid Toyota which is proven maybe.
This is the real shocker for me - Sept 21 2023 the value of the car $48000.
26th Oct 2023 with 400 miles on the ODOMeter its value is $28000
UNBELIEVABLE how this great dealer Andy Mohr Avon IN, their greatest sales team of CJ and Jason Griggs can 
fleece of you all the money. 
one month of driving this car is 20,000. What is the rate of depreciation and how much profit targets these dealers
like Andy Mohr are aiming at
Now i am stuck with this car , dont know what to do, regretting I bought a Toyota and very disappointed i went to a local 
dealer like Andy Mohr.
Be very careful when you are buying as they dont care about customers, all they care about is making money and big margins
on every sale whether buy or sale.
FINALLY TOYOTA YOU MAY BE A GREAT COMPANY BUT YOU DONT CARE ABOUT YOUR CUSTOMERS AND TREAT THEM LIKE DIRT",DealerRater,"!! please read my experiences before you venture out to buy this car. first the connected services dont work, toyota customer service does not help and the dealer is arrogant. dealer thinks its not important and these issues are common and you have to live with it. second the evgo complimentary charging for a year will not work for free. tried calling multiple times the so called toyota brand engagement and also evgo. they say everything is fine at their end, no issues, want me to put my credit card payment method and go on paying as you use. what happened to the free complimentary charging for a year. finally frusturated i went to the dealer saying its a month old and only 400 miles on it. please take it back and i will buy a hybrid toyota which is proven maybe. this is the real shocker for me - sept 21 2023 the value of the car $48000. 26th oct 2023 with 400 miles on the odometer its value is $28000 unbelievable how this great dealer andy mohr avon in, their greatest sales team of cj and jason griggs can fleece of you all the money. one month of driving this car is 20,000. what is the rate of depreciation and how much profit targets these dealers like andy mohr are aiming at now i am stuck with this car , dont know what to do, regretting i bought a toyota and very disappointed i went to a local dealer like andy mohr. be very careful when you are buying as they dont care about customers, all they care about is making money and big margins on every sale whether buy or sale. finally toyota you may be a great company but you dont care about your customers and treat them like dirt",304,0.13261655011655016,0.9397,Positive
Andy Mohr Toyota,"Everyone was extremely accommodating and professional. Great experience working with CJ, Scott, and Brandon.",DealerRater,"everyone was extremely accommodating and professional. great experience working with cj, scott, and brandon.",14,0.25833333333333336,0.6249,Positive
Andy Mohr Toyota,knowledge was everything I had hoped.  The staff were all helpful and welcoming.  My questions were answered quickly and honestly.  My experience with Andy Mohr Toyota was hands above any I have had in my 60+ years of buying cars.,DealerRater,knowledge was everything i had hoped. the staff were all helpful and welcoming. my questions were answered quickly and honestly. my experience with andy mohr toyota was hands above any i have had in my 60+ years of buying cars.,40,0.3111111111111111,0.8834,Positive
Andy Mohr Toyota,Thomas Porter is very helpful and has a great smile!,DealerRater,thomas porter is very helpful and has a great smile!,10,0.4583333333333333,0.8746,Positive
Andy Mohr Toyota,"I asked what this was for but the salesperson and I were interrupted by someone and the question remained unanswered.  I'm now financing that $6k but I've not received anything for that $6k.  The way I see it, Andy Mohr simply stole $6k from me.  I spoke to Cari Price later that week and was told that ALL hybrids have an upfit charge but this is not true. Just this week I've found two Rav4 Hybrids on Andy Mohr's Website that do not have this chg.  After the fact, I was told two different answers as to why that chg is added - the gal who answered my call said it was because of low inventory.  Cari Price told me it is b/c it's a hybrid - all hybrids are charged with it, which is not true as noted above. I was also told by Cari Price that the Buyers Order that I signed shows the breakdown of the total price.  It does not.  It shows only the higher price as the 'selling price' with the $6k already added in - it is not broken down anywhere on that form.  My call w/Cari ended with her hanging up on me - nice! 

One more thing I'd like to mention, after realizing I'd simply 'donated' $6k to Andy Mohr, I checked several of the other Toyota dealerships in the area.  Only one was charging a dealer upfit - but it was $2,000, not $6,000.  Not one of the other Toyota dealerships I checked were charging this upfit chg at all.  And yes, I realize I went ahead and purchased the vehicle without getting an answer to my question re: the $6k - I get it, that's on me.  But sales people have a way of distracting a customer and engaging them in other topics about said vehicle and before you know it you're in the finance office, unknowingly financing an add'l $6k for which I had nothing to show.  I woke up the following morning realizing the numbers didn't make sense and immediately called Andy Mohr wanting to return the car.  I was told by the finance guy (Braden?) that they would not take the car back - he had already filed the pprk w/Toyota Finance which I question that he'd really done.  It was close to 7:00 pm by the time I'd left the dealership so I question that he'd filed the pprk at that late hour.  Perhaps he did, but??

Having said all that, I will never again do business with Andy Mohr Toyota.  Nor will my kids - we have all driven Toyotas since the mid-nineties and we will likely continue driving Toyotas.  But we won't be purchasing them from Andy Mohr.  I have purchased so many cars along the way but never have I had the ugly experience that I had with Andy Mohr.",DealerRater,"i asked what this was for but the salesperson and i were interrupted by someone and the question remained unanswered. i'm now financing that $6k but i've not received anything for that $6k. the way i see it, andy mohr simply stole $6k from me. i spoke to cari price later that week and was told that all hybrids have an upfit charge but this is not true. just this week i've found two rav4 hybrids on andy mohr's website that do not have this chg. after the fact, i was told two different answers as to why that chg is added - the gal who answered my call said it was because of low inventory. cari price told me it is b/c it's a hybrid - all hybrids are charged with it, which is not true as noted above. i was also told by cari price that the buyers order that i signed shows the breakdown of the total price. it does not. it shows only the higher price as the 'selling price' with the $6k already added in - it is not broken down anywhere on that form. my call w/cari ended with her hanging up on me - nice! one more thing i'd like to mention, after realizing i'd simply 'donated' $6k to andy mohr, i checked several of the other toyota dealerships in the area. only one was charging a dealer upfit - but it was $2,000, not $6,000. not one of the other toyota dealerships i checked were charging this upfit chg at all. and yes, i realize i went ahead and purchased the vehicle without getting an answer to my question re: the $6k - i get it, that's on me. but sales people have a way of distracting a customer and engaging them in other topics about said vehicle and before you know it you're in the finance office, unknowingly financing an add'l $6k for which i had nothing to show. i woke up the following morning realizing the numbers didn't make sense and immediately called andy mohr wanting to return the car. i was told by the finance guy (braden?) that they would not take the car back - he had already filed the pprk w/toyota finance which i question that he'd really done. it was close to 7:00 pm by the time i'd left the dealership so i question that he'd filed the pprk at that late hour. perhaps he did, but?? having said all that, i will never again do business with andy mohr toyota. nor will my kids - we have all driven toyotas since the mid-nineties and we will likely continue driving toyotas. but we won't be purchasing them from andy mohr. i have purchased so many cars along the way but never have i had the ugly experience that i had with andy mohr.",477,0.027314814814814813,-0.527,Negative
Andy Mohr Toyota,I would highly recommend Bo. Its been over 10 yrs since I purchased a car. I was anxious being a single person. Bo and CJ were very patient and helpful to research and find the right Toyota Camry for me. I left feeling that had my best interest in mind. I am so happy for my 1st new Camry! Prayers answered. Thank you to Bo and CJ!,DealerRater,i would highly recommend bo. its been over 10 yrs since i purchased a car. i was anxious being a single person. bo and cj were very patient and helpful to research and find the right toyota camry for me. i left feeling that had my best interest in mind. i am so happy for my 1st new camry! prayers answered. thank you to bo and cj!,67,0.25970598845598847,0.9656,Positive
Andy Mohr Toyota,"My salesperson, Scott Rubin was wonderful to deal with and makes the car buying process as painless as possible.  He is very knowledgeable and informed and worked hard to get me into the vehicle I wanted.  I highly recommend this dealership and Scott, he is an asset to their team.",DealerRater,"my salesperson, scott rubin was wonderful to deal with and makes the car buying process as painless as possible. he is very knowledgeable and informed and worked hard to get me into the vehicle i wanted. i highly recommend this dealership and scott, he is an asset to their team.",50,0.21366666666666662,0.8687,Positive
Andy Mohr Toyota,"Our salesman, Thomas Porter was very knowledgeable and helped us through the entire process.",DealerRater,"our salesman, thomas porter was very knowledgeable and helped us through the entire process.",14,0.1,0.0,Neutral
Andy Mohr Toyota,"purchasing a used vehicle that had a good advertised price, and when I started making the deal, it was $8,000 more and they wanted to give me $2500 than my trade was worth (per kbb).
It really unfortunate because they have exactly the car I wanted to buy, but I don’t want to work with a dealer that is dishonest.
Buyer beware.",DealerRater,"purchasing a used vehicle that had a good advertised price, and when i started making the deal, it was $8,000 more and they wanted to give me $2500 than my trade was worth (per kbb). it really unfortunate because they have exactly the car i wanted to buy, but i don’t want to work with a dealer that is dishonest. buyer beware.",62,0.15833333333333333,-0.6538,Negative
Andy Mohr Toyota,"stars I would do so. I purchased a 2022 Sienna Platinum from Andy Mohr Toyota in December 2021. They told me all dealerships were selling above MSRP and I foolishly believed them. I found out afterwards that it simply was not true, some dealerships were but many were not. In my opinion, they have the right to price their vehicles however they choose - but not to lie about it. I have since heard many horror stories from people who bought from an Andy Mohr dealership. In fact, when I took the van to another (highly reputable) dealership for service there were seven people in the waiting area discussing why they would NEVER return to an Andy Mohr dealership. BUYER BEWARE! Andy Mohr does not understand the benefit of return customers.",DealerRater,"stars i would do so. i purchased a 2022 sienna platinum from andy mohr toyota in december 2021. they told me all dealerships were selling above msrp and i foolishly believed them. i found out afterwards that it simply was not true, some dealerships were but many were not. in my opinion, they have the right to price their vehicles however they choose - but not to lie about it. i have since heard many horror stories from people who bought from an andy mohr dealership. in fact, when i took the van to another (highly reputable) dealership for service there were seven people in the waiting area discussing why they would never return to an andy mohr dealership. buyer beware! andy mohr does not understand the benefit of return customers.",131,0.2479591836734694,-0.9028,Negative
Andy Mohr Toyota,"He was very patient with me, explained information well, was very courteous, and very much a gentleman!",DealerRater,"he was very patient with me, explained information well, was very courteous, and very much a gentleman!",17,0.435,0.7171,Positive
